"Source","Target"
6018648917,1331754702
6018648917,9762823713
55381759,5549636261
6744599788,5395190531
4924558242,3175190058
9416949366,43019141
8417752885,1106513551
8247546543,6694937673
6018648917,912573507
5917350547,4903531739
9187976308,2179044177
9255943229,9252701993
6082530241,9210556116
9255943229,6287039379
6082530241,3229111081
5917350547,7561412185
9600307866,3330994745
1792169085,6871838311
6018648917,5866257101
9613007465,4550948935
3488949353,1132272920
4898931369,9252701993
5533340543,1825802534
6097169081,8394874419
5108529656,1213931889
5637214862,3175190058
4550948935,538271136
4594499722,4640313505
8247546543,7444660050
3765137455,4285035639
4594499722,5536989701
6744599788,1908978698
2691277955,54360555
818830460,6562075226
1534642148,5061861850
6018648917,1439339947
818830460,3683164823
4446652934,8714774095
6989271965,8978752048
5905337797,1549753205
1697970931,3975494843
1879634304,5905337797
9600307866,4285035639
2672451075,6445645793
9446647727,3330994745
818830460,1112162523
6744599788,2137745624
1670041415,3175190058
9416949366,1040594777
9255943229,1670596186
818830460,9418153871
6977632717,3285069241
9416949366,392741709
6744599788,4017429201
8456160842,6182467169
9050785104,8793432690
513161146,6286930995
6018648917,1683826585
2149901234,5804990951
5749169437,9050785104
3453875036,5448654851
803103502,3175190058
4898931369,1546584797
1015594108,3143116829
6989271965,4633251124
9484189386,3143116829
9416949366,4679853485
2460865543,4036374632
1132272920,7373140714
3822535363,3175190058
4020208629,648231879
4927449731,3166538889
9255943229,1607216804
818830460,757637715
1402296413,3956298966
8456160842,5591199240
4020208629,3960072922
4020208629,5475445640
751829450,8193184390
6018648917,1493634160
4898931369,8263397710
8193184390,4960277889
4167240366,7719178454
8456160842,7572230754
818830460,2109946283
1402296413,3549719667
1402296413,9878678241
6598676049,7748494288
3890512015,1925953413
4898931369,1670596186
4167240366,3544715458
9862053017,2264961913
6453697396,1021972
2470596478,5316799267
4434444907,1416418992
8925801430,3302760648
6558974258,7170904558
4458073557,3549719667
8736463791,6935930317
8042070370,6219252225
485398087,5057760337
5398804209,5668411164
2949870600,3175190058
8356676511,8558866681
9416949366,4881012889
265022275,808494369
6445645793,7373140714
485398087,5057760337
8456160842,4007414528
4458073557,3956298966
9255943229,1546584797
3141178923,3175190058
4594499722,1016363930
8094120479,4036374632
6935930317,6692553022
265022275,5054126157
818830460,4878733903
3864360347,7262678088
6018648917,6402092101
6744599788,6852063462
3864360347,7262678088
2460865543,5588112676
4020208629,4533942149
8878654628,3166538889
9416949366,6032183994
5533340543,7170904558
3890512015,1925953413
485398087,5057760337
2691277955,7222999901
4594499722,5729668625
1416418992,7404961633
3890512015,1925953413
4020208629,9940204354
2023911328,3166538889
8208853675,3175190058
7877307782,3175190058
8942092633,3175190058
4898931369,2773725950
7444660050,7438264536
2679881485,3175190058
3302760648,8598528000
3864360347,7262678088
3239063780,9104489693
265022275,7932941968
1487922912,8558866681
1021972,2433989556
2687903675,4007288126
2470596478,232488452
8028059135,7748494288
8796758615,3175190058
5549636261,4045325482
6692553022,7004219899
4594499722,8293666323
7471364026,8878215296
7471364026,8878215296
2247370907,2176034287
4898931369,6287039379
3864360347,7262678088
5199547167,6219252225
4814705202,4045325482
2247370907,2176034287
3239063780,1182622587
391301170,6942980357
3890512015,1925953413
9862053017,2264961913
485398087,5057760337
6068118363,8558866681
265022275,3727743666
4762817962,8470477504
1669265788,7748494288
5594578454,6088979818
7471364026,8878215296
7196675602,4007288126
5668411164,7242902186
6018648917,95462597
9818595469,9627077326
7973448027,8391201653
5047305009,3646567511
9862053017,2264961913
6558974258,1825802534
3975494843,7373140714
2691277955,5175256054
6744599788,8242232249
2691277955,7253035220
9986072975,3166538889
3864360347,7262678088
7004219899,8122511384
3827836542,5603212401
5102301300,1909875660
3623316043,2060128523
9144198508,6219252225
485398087,5057760337
4020208629,8765837034
2247370907,2176034287
7296432625,5588112676
4020208629,7110670261
3827836542,5603212401
7653542672,5801806099
6694937673,8237899279
9818595469,9627077326
3890512015,1925953413
9862053017,2264961913
5316774430,4361238172
1769648203,7757125281
7973448027,8391201653
3890512015,1925953413
4898931369,1607216804
5855502721,7278889052
3864360347,7262678088
5102301300,1909875660
3594512786,4007288126
8212229494,4804157233
5594578454,6088979818
2933339739,3953231536
905853715,8558866681
8394874419,2596387173
6936431941,3166538889
7471364026,8878215296
9862053017,2264961913
4594499722,136904137
8122511384,651057717
3229111081,2596387173
821512934,5448654851
4285035639,7373140714
2247370907,2176034287
8778587933,3173291888
1675743409,7748494288
3864360347,7262678088
4167240366,5897660965
5102301300,1909875660
5027448664,4007288126
3827836542,5603212401
7471364026,8878215296
2247370907,2176034287
3890512015,1925953413
3953231536,5693138862
8078366007,8558866681
2247370907,2176034287
4208029954,7748494288
9810369079,3166538889
651057717,3705101560
9818595469,9627077326
3864360347,7262678088
7116470616,4045325482
5316774430,4361238172
7731616126,4627777589
8756167682,3173291888
5594578454,6088979818
4167240366,4641583786
6114527810,2420393246
265022275,805558555
9862053017,2264961913
4458073557,9878678241
7973448027,8391201653
9255943229,8263397710
9310436713,584944514
8945940266,4344244332
3864360347,7262678088
2060128523,4295141338
3827836542,5603212401
7653542672,2077418471
4446652934,6112386593
9992249143,5980835605
5102301300,1909875660
279188028,4344244332
3814772835,617354790
3890512015,1925953413
5855502721,7278889052
3330994745,7373140714
6724392743,9230763652
7471364026,8878215296
4251149720,9564185840
9862053017,2264961913
3705101560,5100061329
5862382386,2599148312
4251149720,2388098725
485398087,5057760337
7471364026,8878215296
9818595469,9627077326
5693138862,3571423310
5316774430,4361238172
2587105294,3166538889
8374463563,9230763652
7990986315,3754234469
2247370907,2176034287
2247370907,2176034287
4439115994,8558866681
985146395,3173291888
8212229494,3267360518
1769648203,3263202017
5585287127,4606268887
7930003813,9579925104
5336293509,8470477504
444977776,4550948935
265022275,9032140473
5980835605,9819086477
7444660050,6475108312
5102301300,1909875660
6520893038,9650443831
3994438152,7840328636
7471364026,8878215296
2247370907,2176034287
5102301300,1909875660
4550948935,8767765024
7079495134,9230763652
7434320725,3754234469
4877416145,3770025609
9818595469,9627077326
2521152088,718745407
3722911464,9493840183
8094120479,5588112676
265022275,2990321432
828863930,7263384547
5316774430,4361238172
5793273539,7101540908
9862053017,2264961913
8068502418,3173291888
6866095401,8817822667
5359192565,4344244332
5521904664,7772352930
2247370907,2176034287
3035102123,2166563883
542793965,8470477504
3827836542,5603212401
692686678,7748494288
2420393246,9252133144
7491698645,3738775503
4636265179,3173291888
4002088310,4344244332
557472407,3770025609
718745407,8657935466
7973448027,8391201653
6866095401,8817822667
8427824617,7336296513
6054455317,2596387173
1540165261,4007288126
5102301300,1909875660
244832067,3754234469
1102444547,9875272308
4292608254,9230763652
3571423310,981791790
2004502234,6123421761
3989435415,9050785104
6672138927,9875272308
9819086477,7535898383
2166563883,1663718603
5994298151,6575103742
3706337696,7861022135
2556634069,7772352930
2179044177,5448654851
5862382386,7757125281
3827836542,5603212401
7832092963,7748494288
1186960160,7772352930
4714846783,3166538889
2420714104,9965419082
5100061329,2929456907
1901465174,4606268887
6520893038,3700320650
4748204569,8104185827
3761922258,8470477504
937202920,5459635745
6117816069,386440627
5104637800,7782575115
5175256054,512171500
1000200981,8558866681
5102301300,1909875660
7336296513,5617187360
981791790,1249988229
9255943229,2773725950
4639499328,6123421761
7263384547,5794331781
5023341361,5448654851
9939037053,3770025609
6520893038,2128500197
7576190195,5459635745
9310436713,2357470336
5102301300,1909875660
8473459237,7772352930
3764791829,7861022135
6447293518,4636490823
3799325124,3754234469
1402296413,6818142069
7535898383,6335995470
7443354461,3173291888
3881238232,4606268887
265022275,4672757647
7491698645,8612636972
6219252225,357128976
3994438152,7840328636
7994715028,8612636972
4458073557,6357519472
3722911464,7122195351
6866095401,8817822667
6406723714,8379323048
7222999901,71500960
9430804295,7959816822
9965419082,2458139840
6724392743,9875272308
4055968047,3213443371
2482701161,7772352930
5855502721,7278889052
8104185827,4461489009
5594578454,6088979818
2173728682,4344244332
5403364143,7861022135
5803562064,5028204460
5053780136,3770025609
5994298151,9789649248
2864879256,547534393
9210556116,2596387173
8841149729,2420393246
8722719854,8775780619
5316774430,4361238172
1132467225,386440627
5262095561,927895922
8657935466,2361741456
9155699733,8558866681
6335995470,8825356117
7444660050,52431743
5617187360,8795102172
8289139941,7436550444
3566947462,3650384689
7754711202,4345836865
6866095401,8817822667
9310436713,3556531059
9341487421,4606268887
9050785104,9709712276
2929456907,8736463791
7905216304,3173291888
5104637800,7782575115
1249988229,220205230
8128089177,3754234469
2660276438,6123421761
6672138927,9230763652
2390385700,8379323048
497312547,5459635745
954553425,3220805794
6042344622,1602224320
4001252149,4882941962
5175256054,1325639793
3994438152,7840328636
5803562064,3018072157
5179372335,9230763652
6829970067,6042344622
2421280041,954553425
2340135699,8470477504
265022275,6133344377
5897660965,8380709303
6866095401,8817822667
2864879256,547534393
4001252149,4882941962
8289139941,7436550444
6694937673,5510500240
7754711202,4345836865
1585295966,8558866681
296605000,5459635745
5104637800,7782575115
3919593175,194129147
5594578454,6088979818
4593748608,4344244332
7444660050,3710822308
5793273539,3892281356
3566947462,3650384689
3990611901,3754234469
6219252225,8115652816
9310436713,8094737542
5200424058,5444826363
5262095561,927895922
265022275,8878290088
8722719854,5174329652
5872542769,194129147
1402296413,6357519472
1769648203,187354041
1769648203,2599148312
5262095561,927895922
9310436713,5673954449
9310436713,3712931513
1637506314,7861022135
4251149720,4181908870
7004092175,4007288126
9310436713,6141869383
4251149720,3702143152
6986759835,5336032152
8370143684,4297955934
3994438152,7840328636
9795472752,7772352930
6631881018,3173291888
9097482118,4606268887
4204086745,5459635745
8173887384,6901187428
7419031158,6123421761
4398596830,3770025609
7745550709,386440627
7653542672,4804157233
8795102172,9377924130
7089073424,3213443371
4458073557,6818142069
7253035220,187149128
4001252149,4882941962
5104637800,7782575115
2420393246,5378639802
3544715458,623640023
9268139431,9259814241
8212229494,9758192073
7860334742,7772352930
5262095561,927895922
804559306,4597902876
3566947462,3650384689
8340949665,8379323048
9792625103,3173291888
6693529121,4606268887
7754711202,4345836865
5862382386,3263202017
5576849137,5336032152
934071139,3213443371
5897660965,3073818274
7733564009,6123421761
9377924130,385607711
6219252225,853465021
8825356117,1176466153
7973127556,2094640147
9033402837,386440627
4251149720,9263452835
1855387950,7477927249
6663936621,3754234469
5855502721,7278889052
288448161,3754234469
8108846158,4606268887
717727895,7861022135
6866095401,8817822667
7222999901,8200267429
7653542672,5258139692
2864879256,547534393
5793273539,8740247906
8173887384,2965465245
2263952180,3770025609
3936269100,6891062860
6447293518,5727908533
6342406102,4297955934
6537781029,4344244332
8289139941,7436550444
5089257715,4007288126
5862382386,187354041
1180835223,194129147
6777427183,5459635745
5793273539,9040841762
2361741456,2299468667
5243611436,8379323048
3271932481,4423134271
8289139941,7436550444
7192588619,1163904581
7192588619,4672235191
1572292180,194129147
4347993154,9857617767
281610578,1942993002
3965420554,3754234469
2621273548,7772352930
8173887384,2030092842
5262095561,927895922
7719178454,1935457766
3742689015,3770025609
7192588619,5484733508
4192345805,3213443371
3722911464,5412250951
8470477504,6370373045
8212229494,5801806099
3994438152,7840328636
8489727861,5459635745
9310436713,7238092651
8975326942,1532689937
9697314808,7861022135
1176466153,9660543067
7754711202,4345836865
3566947462,3650384689
6520893038,6817982468
6866095401,8817822667
385607711,1597991082
5855502721,7278889052
3760146245,9590478132
6891062860,7285335817
4001252149,4882941962
7192588619,2610262045
9268139431,9259814241
6313228552,5336032152
5104637800,7782575115
2864879256,547534393
5645765711,6123421761
1240988490,4597902876
4094271144,386440627
5514399467,194129147
6447293518,5425766810
5163472519,1532689937
5200424058,5522900105
8470477504,4473276691
9268139431,9259814241
3566947462,3650384689
5892776142,8379323048
3783525827,5336032152
8789318813,6740948880
7253035220,1399854690
5755957497,8307385304
6584257596,7772352930
1016471824,6123421761
7754711202,4345836865
377941550,4344244332
354366172,4606268887
3419802863,386440627
3980420588,4597902876
2864879256,547534393
220205230,2933339739
4641583786,2728846915
5262095561,927895922
5774259057,3282818329
9516532340,7861022135
9946423251,4606268887
8212229494,2077418471
4001252149,4882941962
8289139941,7436550444
8289139941,7436550444
9646004777,3754234469
1160659532,194129147
8470477504,2819244415
7719178454,3533340781
9268139431,9259814241
5200424058,8796817236
281610578,3440604714
1597991082,3486760473
2156063492,3213443371
7477927249,6127445252
3544715458,3310787943
5484028282,6828135591
3816180893,3213443371
878052571,3282818329
1177116302,4215137602
360642400,7861022135
9230763652,5706381788
9310436713,5581917206
9806468459,194129147
5793273539,5749324699
281610578,6828135591
